"subclass_id";"subclass_name";"class_id";"class_name";"group";"group_color";"workers";"workers_risk";"workers_risk_percentage";"score"
"0155-5/05";"Produção de ovos";"01.55-5";"Criação de aves";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"44165";"27203";"61.594022415940216";"53.42348013132573"
"0159-8/01";"Apicultura";"01.59-8";"Criação de animais não especificados anteriormente";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"667";"198";"29.685157421289354";"46.722138930534726"
"0159-8/02";"Criação de animais de estimação";"01.59-8";"Criação de animais não especificados anteriormente";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"482";"278";"57.676348547717836";"53.76486860304287"
"0159-8/03";"Criação de escargô";"01.59-8";"Criação de animais não especificados anteriormente";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"3";"0";"0";"21.666666666666668"
"0159-8/04";"Criação de bicho-da-seda";"01.59-8";"Criação de animais não especificados anteriormente";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"127";"113";"88.9763779527559";"57.83727034120736"
"0159-8/99";"Criação de outros animais não especificados anteriormente";"01.59-8";"Criação de animais não especificados anteriormente";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"4423";"1928";"43.59032330997061";"49.31660260758158"
"0161-0/01";"Serviço de pulverização e controle de pragas agrícolas";"01.61-0";"Atividades de apoio à agricultura";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"5965";"1680";"28.164291701592624";"45.4887398714725"
"0161-0/02";"Serviço de poda de árvores para lavouras";"01.61-0";"Atividades de apoio à agricultura";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"881";"42";"4.767309875141884";"41.467272039349226"
"0161-0/03";"Serviço de preparação de terreno, cultivo e colheita";"01.61-0";"Atividades de apoio à agricultura";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"31546";"2009";"6.368477778482216";"31.59889262241387"
"0161-0/99";"Atividades de apoio à agricultura não especificadas anteriormente";"01.61-0";"Atividades de apoio à agricultura";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"60083";"9196";"15.305494066541284";"36.233820992072076"
"0162-8/01";"Serviço de inseminação artificial em animais";"01.62-8";"Atividades de apoio à pecuária";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"405";"201";"49.629629629629626";"54.990123456790144"
"0162-8/02";"Serviço de tosquiamento de ovinos";"01.62-8";"Atividades de apoio à pecuária";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"7";"3";"42.857142857142854";"49.42857142857143"
"0162-8/03";"Serviço de manejo de animais";"01.62-8";"Atividades de apoio à pecuária";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"2146";"875";"40.77353215284249";"48.538831935383655"
"0162-8/99";"Atividades de apoio à pecuária não especificadas anteriormente";"01.62-8";"Atividades de apoio à pecuária";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"21470";"6401";"29.81369352585002";"41.16422915696323"
"0163-6/00";"Atividades de pós-colheita";"01.63-6";"Atividades de pós-colheita";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"7572";"854";"11.278394083465399";"46.144259552738156"
"0170-9/00";"Caça e serviços relacionados";"01.70-9";"Caça e serviços relacionados";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"15";"9";"60";"51.733333333333334"
"0210-1/01";"Cultivo de eucalipto";"02.10-1";"Produção florestal - florestas plantadas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"19699";"1625";"8.24914970303061";"39.02176083388327"
"0210-1/02";"Cultivo de acácia-negra";"02.10-1";"Produção florestal - florestas plantadas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"38";"5";"13.157894736842104";"34.32456140350877"
"0210-1/03";"Cultivo de pinus";"02.10-1";"Produção florestal - florestas plantadas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"9275";"713";"7.68733153638814";"41.336855345911935"
"0210-1/04";"Cultivo de teca";"02.10-1";"Produção florestal - florestas plantadas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"659";"79";"11.987860394537178";"35.1740010116338"
"0210-1/05";"Cultivo de espécies madeireiras, exceto eucalipto, acácia-negra, pinus e teca";"02.10-1";"Produção florestal - florestas plantadas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"845";"92";"10.88757396449704";"39.037080867850115"
"0210-1/06";"Cultivo de mudas em viveiros florestais";"02.10-1";"Produção florestal - florestas plantadas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"3986";"241";"6.046161565479177";"35.82313095835423"
"0210-1/07";"Extração de madeira em florestas plantadas";"02.10-1";"Produção florestal - florestas plantadas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"12434";"882";"7.093453434132218";"37.78199560345287"
"0210-1/08";"Produção de carvão vegetal - florestas plantadas";"02.10-1";"Produção florestal - florestas plantadas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"9237";"494";"5.348056728375013";"42.203132330121626"
"0210-1/09";"Produção de casca de acácia-negra - florestas plantadas";"02.10-1";"Produção florestal - florestas plantadas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"36";"0";"0";"31.87037037037037"
"0210-1/99";"Produção de produtos não madeireiros não especificados anteriormente em florestas plantadas";"02.10-1";"Produção florestal - florestas plantadas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"4941";"177";"3.5822707953855497";"54.30304256898063"
"0220-9/01";"Extração de madeira em florestas nativas";"02.20-9";"Produção florestal - florestas nativas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"1985";"255";"12.846347607052897";"43.66028547439126"
"0220-9/02";"Produção de carvão vegetal - florestas nativas";"02.20-9";"Produção florestal - florestas nativas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"1327";"56";"4.220045214770158";"41.865109269027904"
"0220-9/03";"Coleta de castanha-do-pará em florestas nativas";"02.20-9";"Produção florestal - florestas nativas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"18";"3";"16.666666666666664";"54.87037037037037"
"0220-9/04";"Coleta de látex em florestas nativas";"02.20-9";"Produção florestal - florestas nativas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"220";"14";"6.363636363636363";"49.559090909090905"
"0220-9/05";"Coleta de palmito em florestas nativas";"02.20-9";"Produção florestal - florestas nativas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"15";"4";"26.666666666666668";"40.42222222222222"
"0220-9/06";"Conservação de florestas nativas";"02.20-9";"Produção florestal - florestas nativas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"743";"172";"23.149394347240914";"46.59892328398385"
"0220-9/99";"Coleta de produtos não madeireiros não especificados anteriormente em florestas nativas";"02.20-9";"Produção florestal - florestas nativas";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"1032";"42";"4.069767441860465";"54.20413436692506"
"0230-6/00";"Atividades de apoio à produção florestal";"02.30-6";"Atividades de apoio à produção florestal";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"32400";"2199";"6.787037037037037";"41.48422839506175"
"0311-6/01";"Pesca de peixes em água salgada";"03.11-6";"Pesca em água salgada";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"5292";"543";"10.260770975056689";"42.47083648274126"
"0311-6/02";"Pesca de crustáceos e moluscos em água salgada";"03.11-6";"Pesca em água salgada";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"519";"81";"15.606936416184972";"44.70006422607579"
"0311-6/03";"Coleta de outros produtos marinhos";"03.11-6";"Pesca em água salgada";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"6";"1";"16.666666666666664";"47.11111111111111"
"0311-6/04";"Atividades de apoio à pesca em água salgada";"03.11-6";"Pesca em água salgada";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"511";"57";"11.154598825831702";"48.258969341161134"
"0312-4/01";"Pesca de peixes em água doce";"03.12-4";"Pesca em água doce";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"426";"172";"40.375586854460096";"49.262128325508606"
"0312-4/02";"Pesca de crustáceos e moluscos em água doce";"03.12-4";"Pesca em água doce";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"10";"3";"30";"49.733333333333334"
"0312-4/03";"Coleta de outros produtos aquáticos de água doce";"03.12-4";"Pesca em água doce";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"34";"1";"2.941176470588235";"47.01960784313726"
"0312-4/04";"Atividades de apoio à pesca em água doce";"03.12-4";"Pesca em água doce";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"131";"36";"27.480916030534353";"44.966921119592875"
"0321-3/01";"Criação de peixes em água salgada e salobra";"03.21-3";"Aqüicultura em água salgada e salobra";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"388";"137";"35.30927835051546";"49.246563573883165"
"0321-3/02";"Criação de camarões em água salgada e salobra";"03.21-3";"Aqüicultura em água salgada e salobra";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"5901";"1639";"27.774953397729195";"49.7561430266057"
"0321-3/03";"Criação de ostras e mexilhões em água salgada e salobra";"03.21-3";"Aqüicultura em água salgada e salobra";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"75";"36";"48";"52.92"
"0321-3/04";"Criação de peixes ornamentais em água salgada e salobra";"03.21-3";"Aqüicultura em água salgada e salobra";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"22";"14";"63.63636363636363";"57.40909090909091"
"0321-3/05";"Atividades de apoio à aquicultura em água salgada e salobra";"03.21-3";"Aqüicultura em água salgada e salobra";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"138";"30";"21.73913043478261";"45.65458937198068"
"0321-3/99";"Cultivos e semicultivos da aquicultura em água salgada e salobra não especificados anteriormente";"03.21-3";"Aqüicultura em água salgada e salobra";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"45";"17";"37.77777777777778";"54.91851851851851"
"0322-1/01";"Criação de peixes em água doce";"03.22-1";"Aqüicultura em água doce";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"4647";"1986";"42.73724983860555";"48.73689118427658"
"0322-1/02";"Criação de camarões em água doce";"03.22-1";"Aqüicultura em água doce";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"673";"307";"45.61664190193165";"53.40019811788014"
"0322-1/03";"Criação de ostras e mexilhões em água doce";"03.22-1";"Aqüicultura em água doce";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"5";"1";"20";"43.33333333333333"
"0322-1/04";"Criação de peixes ornamentais em água doce";"03.22-1";"Aqüicultura em água doce";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"224";"137";"61.16071428571429";"51.311011904761905"
"0322-1/05";"Ranicultura";"03.22-1";"Aqüicultura em água doce";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"29";"7";"24.137931034482758";"35.689655172413794"
"0322-1/06";"Criação de jacaré";"03.22-1";"Aqüicultura em água doce";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"62";"23";"37.096774193548384";"53.20430107526882"
"0322-1/07";"Atividades de apoio à aquicultura em água doce";"03.22-1";"Aqüicultura em água doce";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"478";"77";"16.10878661087866";"44.266387726638776"
"0322-1/99";"Cultivos e semicultivos da aquicultura em água doce não especificados anteriormente";"03.22-1";"Aqüicultura em água doce";"Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura";"#10540a";"165";"72";"43.63636363636363";"47.004040404040396"
"0500-3/01";"Extração de carvão mineral";"05.00-3";"Extração de carvão mineral";"Indústrias Extrativas";"#4acc3b";"3411";"218";"6.3910876575784235";"50.509723443760414"
"0500-3/02";"Beneficiamento de carvão mineral";"05.00-3";"Extração de carvão mineral";"Indústrias Extrativas";"#4acc3b";"402";"19";"4.72636815920398";"46.53399668325042"
"0600-0/01";"Extração de petróleo e gás natural";"06.00-0";"Extração de petróleo e gás natural";"Indústrias Extrativas";"#4acc3b";"23012";"1198";"5.205979488962281";"48.18584506634218"
"0600-0/02";"Extração e beneficiamento de xisto";"06.00-0";"Extração de petróleo e gás natural";"Indústrias Extrativas";"#4acc3b";"4";"2";"50";"52.75000000000001"
"0600-0/03";"Extração e beneficiamento de areias betuminosas";"06.00-0";"Extração de petróleo e gás natural";"Indústrias Extrativas";"#4acc3b";"45";"9";"20";"45.06666666666666"
"0710-3/01";"Extração de minério de ferro";"07.10-3";"Extração de minério de ferro";"Indústrias Extrativas";"#4acc3b";"43088";"2976";"6.906795395469737";"47.59793136526797"
"0710-3/02";"Pelotização, sinterização e outros beneficiamentos de minério de ferro";"07.10-3";"Extração de minério de ferro";"Indústrias Extrativas";"#4acc3b";"5591";"336";"6.009658379538544";"47.23722649496216"
"0721-9/01";"Extração de minério de alumínio";"07.21-9";"Extração de minério de alumínio";"Indústrias Extrativas";"#4acc3b";"3047";"172";"5.644896619625862";"47.78722240455094"
"0721-9/02";"Beneficiamento de minério de alumínio";"07.21-9";"Extração de minério de alumínio";"Indústrias Extrativas";"#4acc3b";"924";"59";"6.3852813852813854";"48.1331168831169"
"0722-7/01";"Extração de minério de estanho";"07.22-7";"Extração de minério de estanho";"Indústrias Extrativas";"#4acc3b";"313";"28";"8.945686900958465";"48.679446219382335"
"0722-7/02";"Beneficiamento de minério de estanho";"07.22-7";"Extração de minério de estanho";"Indústrias Extrativas";"#4acc3b";"1046";"97";"9.27342256214149";"47.9142766093053"
"0723-5/01";"Extração de minério de manganês";"07.23-5";"Extração de minério de manganês";"Indústrias Extrativas";"#4acc3b";"920";"81";"8.804347826086957";"47.716666666666654"
"0723-5/02";"Beneficiamento de minério de manganês";"07.23-5";"Extração de minério de manganês";"Indústrias Extrativas";"#4acc3b";"28";"6";"21.428571428571427";"50.71428571428572"
"0724-3/01";"Extração de minério de metais preciosos";"07.24-3";"Extração de minério de metais preciosos";"Indústrias Extrativas";"#4acc3b";"13436";"1003";"7.465019350997321";"48.335466904832806"
"0724-3/02";"Beneficiamento de minério de metais preciosos";"07.24-3";"Extração de minério de metais preciosos";"Indústrias Extrativas";"#4acc3b";"1156";"108";"9.342560553633218";"47.48154555940024"
"0725-1/00";"Extração de minerais radioativos";"07.25-1";"Extração de minerais radioativos";"Indústrias Extrativas";"#4acc3b";"18";"2";"11.11111111111111";"52.129629629629626"
"0729-4/01";"Extração de minérios de nióbio e titânio";"07.29-4";"Extração de minerais metálicos não-ferrosos não especificados anteriormente";"Indústrias Extrativas";"#4acc3b";"39";"11";"28.205128205128204";"55.76068376068377"
"0729-4/02";"Extração de minério de tungstênio";"07.29-4";"Extração de minerais metálicos não-ferrosos não especificados anteriormente";"Indústrias Extrativas";"#4acc3b";"369";"9";"2.4390243902439024";"50.408310749774174"
"0729-4/03";"Extração de minério de níquel";"07.29-4";"Extração de minerais metálicos não-ferrosos não especificados anteriormente";"Indústrias Extrativas";"#4acc3b";"2014";"94";"4.667328699106256";"47.2108573320093"
"0729-4/04";"Extração de minérios de cobre, chumbo, zinco e outros minerais metálicos não ferrosos não especificados anteriormente";"07.29-4";"Extração de minerais metálicos não-ferrosos não especificados anteriormente";"Indústrias Extrativas";"#4acc3b";"8312";"591";"7.110202117420597";"47.92039621430865"
"0729-4/05";"Beneficiamento de minérios de cobre, chumbo, zinco e outros minerais metálicos não ferrosos não especificados anteriormente";"07.29-4";"Extração de minerais metálicos não-ferrosos não especificados anteriormente";"Indústrias Extrativas";"#4acc3b";"1608";"127";"7.898009950248756";"48.81198175787731"
"0810-0/01";"Extração de ardósia e beneficiamento associado";"08.10-0";"Extração de pedra, areia e argila";"Indústrias Extrativas";"#4acc3b";"1108";"80";"7.2202166064981945";"46.07851985559566"
"0810-0/02";"Extração de granito e beneficiamento associado";"08.10-0";"Extração de pedra, areia e argila";"Indústrias Extrativas";"#4acc3b";"8052";"611";"7.588176850471933";"49.39215929789701"
"0810-0/03";"Extração de mármore e beneficiamento associado";"08.10-0";"Extração de pedra, areia e argila";"Indústrias Extrativas";"#4acc3b";"887";"47";"5.2987598647125145";"48.65163472378805"
"0810-0/04";"Extração de calcário e dolomita e beneficiamento associado";"08.10-0";"Extração de pedra, areia e argila";"Indústrias Extrativas";"#4acc3b";"7508";"803";"10.695258391049547";"47.818948676966784"
"0810-0/05";"Extração de gesso e caulim";"08.10-0";"Extração de pedra, areia e argila";"Indústrias Extrativas";"#4acc3b";"987";"94";"9.523809523809524";"47.900371496116165"
"0810-0/06";"Extração de areia, cascalho ou pedregulho e beneficiamento associado";"08.10-0";"Extração de pedra, areia e argila";"Indústrias Extrativas";"#4acc3b";"13827";"1768";"12.786576987054312";"47.05530242761747"
"0810-0/07";"Extração de argila e beneficiamento associado";"08.10-0";"Extração de pedra, areia e argila";"Indústrias Extrativas";"#4acc3b";"2108";"278";"13.18785578747628";"46.57511068943708"
"0810-0/08";"Extração de saibro e beneficiamento associado";"08.10-0";"Extração de pedra, areia e argila";"Indústrias Extrativas";"#4acc3b";"310";"42";"13.548387096774196";"47.49247311827956"
"0810-0/09";"Extração de basalto e beneficiamento associado";"08.10-0";"Extração de pedra, areia e argila";"Indústrias Extrativas";"#4acc3b";"2460";"276";"11.219512195121952";"46.614498644986455"
"0810-0/10";"Beneficiamento de gesso e caulim associado à extração";"08.10-0";"Extração de pedra, areia e argila";"Indústrias Extrativas";"#4acc3b";"592";"34";"5.743243243243244";"48.54729729729729"
"0810-0/99";"Extração e britamento de pedras e outros materiais para construção e beneficiamento associado";"08.10-0";"Extração de pedra, areia e argila";"Indústrias Extrativas";"#4acc3b";"20406";"2129";"10.4332059198275";"47.214544741742664"
"0891-6/00";"Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos";"08.91-6";"Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos";"Indústrias Extrativas";"#4acc3b";"4651";"406";"8.7293055256934";"46.084569626603574"
"0892-4/01";"Extração de sal marinho";"08.92-4";"Extração e refino de sal marinho e sal-gema";"Indústrias Extrativas";"#4acc3b";"2907";"283";"9.735122119023048";"50.299621603027155"
"0892-4/02";"Extração de sal-gema";"08.92-4";"Extração e refino de sal marinho e sal-gema";"Indústrias Extrativas";"#4acc3b";"121";"13";"10.743801652892563";"51.01377410468319"
"0892-4/03";"Refino e outros tratamentos do sal";"08.92-4";"Extração e refino de sal marinho e sal-gema";"Indústrias Extrativas";"#4acc3b";"1874";"203";"10.832443970117396";"49.0058697972252"
"0893-2/00";"Extração de gemas (pedras preciosas e semipreciosas)";"08.93-2";"Extração de gemas (pedras preciosas e semipreciosas)";"Indústrias Extrativas";"#4acc3b";"1350";"175";"12.962962962962962";"48.46617283950619"
"0899-1/01";"Extração de grafita";"08.99-1";"Extração de minerais não-metálicos não especificados anteriormente";"Indústrias Extrativas";"#4acc3b";"916";"65";"7.096069868995633";"47.21797671033477"
"0899-1/02";"Extração de quartzo";"08.99-1";"Extração de minerais não-metálicos não especificados anteriormente";"Indústrias Extrativas";"#4acc3b";"513";"39";"7.602339181286549";"45.62053281351528"
"0899-1/03";"Extração de amianto";"08.99-1";"Extração de minerais não-metálicos não especificados anteriormente";"Indústrias Extrativas";"#4acc3b";"274";"29";"10.583941605839415";"48.14841849148418"
"0899-1/99";"Extração de outros minerais não metálicos não especificados anteriormente";"08.99-1";"Extração de minerais não-metálicos não especificados anteriormente";"Indústrias Extrativas";"#4acc3b";"8574";"776";"9.050618147888967";"47.853782754062685"
"0910-6/00";"Atividades de apoio à extração de petróleo e gás natural";"09.10-6";"Atividades de apoio à extração de petróleo e gás natural";"Indústrias Extrativas";"#4acc3b";"20472";"3350";"16.36381398983978";"50.743275367982285"
"0990-4/01";"Atividades de apoio à extração de minério de ferro";"09.90-4";"Atividades de apoio à extração de minerais, exceto petróleo e gás natural";"Indústrias Extrativas";"#4acc3b";"950";"98";"10.31578947368421";"47.405614035087716"
"0990-4/02";"Atividades de apoio à extração de minerais metálicos não ferrosos";"09.90-4";"Atividades de apoio à extração de minerais, exceto petróleo e gás natural";"Indústrias Extrativas";"#4acc3b";"480";"57";"11.875";"48.279166666666676"
"0990-4/03";"Atividades de apoio à extração de minerais não metálicos";"09.90-4";"Atividades de apoio à extração de minerais, exceto petróleo e gás natural";"Indústrias Extrativas";"#4acc3b";"2310";"295";"12.770562770562771";"47.6064935064935"
"1011-2/01";"Frigorífico - abate de bovinos";"10.11-2";"Abate de reses, exceto suínos";"Indústrias de Transformação";"#314b6b";"128994";"7809";"6.053769942788036";"49.23954860949606"
"1011-2/02";"Frigorífico - abate de equinos";"10.11-2";"Abate de reses, exceto suínos";"Indústrias de Transformação";"#314b6b";"243";"29";"11.934156378600823";"51.16460905349795"
"1011-2/03";"Frigorífico - abate de ovinos e caprinos";"10.11-2";"Abate de reses, exceto suínos";"Indústrias de Transformação";"#314b6b";"148";"22";"14.864864864864865";"52.02702702702703"
"1011-2/04";"Frigorífico - abate de bufalinos";"10.11-2";"Abate de reses, exceto suínos";"Indústrias de Transformação";"#314b6b";"43";"4";"9.30232558139535";"53.33333333333332"
"1011-2/05";"Matadouro - abate de reses sob contrato, exceto abate de suínos";"10.11-2";"Abate de reses, exceto suínos";"Indústrias de Transformação";"#314b6b";"4328";"427";"9.865988909426987";"52.33317929759706"
"1012-1/01";"Abate de aves";"10.12-1";"Abate de suínos, aves e outros pequenos animais";"Indústrias de Transformação";"#314b6b";"189895";"10494";"5.526211853919271";"49.53632621536467"
"1012-1/02";"Abate de pequenos animais";"10.12-1";"Abate de suínos, aves e outros pequenos animais";"Indústrias de Transformação";"#314b6b";"1729";"157";"9.080393290919607";"50.7372276845961"
"1012-1/03";"Frigorífico - abate de suínos";"10.12-1";"Abate de suínos, aves e outros pequenos animais";"Indústrias de Transformação";"#314b6b";"91097";"5509";"6.047400024150082";"49.469806909118816"
"1012-1/04";"Matadouro - abate de suínos sob contrato";"10.12-1";"Abate de suínos, aves e outros pequenos animais";"Indústrias de Transformação";"#314b6b";"145";"19";"13.10344827586207";"49.48735632183909"
"1013-9/01";"Fabricação de produtos de carne";"10.13-9";"Fabricação de produtos de carne";"Indústrias de Transformação";"#314b6b";"54695";"4411";"8.06472255233568";"48.10266020660025"
"1013-9/02";"Preparação de subprodutos do abate";"10.13-9";"Fabricação de produtos de carne";"Indústrias de Transformação";"#314b6b";"10467";"756";"7.222699914015478";"47.11123849558927"
"1020-1/01";"Preservação de peixes, crustáceos e moluscos";"10.20-1";"Preservação do pescado e fabricação de produtos do pescado";"Indústrias de Transformação";"#314b6b";"7474";"1122";"15.012041744715013";"47.65810364820266"
"1020-1/02";"Fabricação de conservas de peixes, crustáceos e moluscos";"10.20-1";"Preservação do pescado e fabricação de produtos do pescado";"Indústrias de Transformação";"#314b6b";"11078";"811";"7.320816031774689";"46.327766744899776"
"1031-7/00";"Fabricação de conservas de frutas";"10.31-7";"Fabricação de conservas de frutas";"Indústrias de Transformação";"#314b6b";"23461";"2470";"10.528110481224159";"48.6717673301792"
"1032-5/01";"Fabricação de conservas de palmito";"10.32-5";"Fabricação de conservas de legumes e outros vegetais";"Indústrias de Transformação";"#314b6b";"1829";"203";"11.098961180973209";"49.21013304173503"
"1032-5/99";"Fabricação de conservas de legumes e outros vegetais, exceto palmito";"10.32-5";"Fabricação de conservas de legumes e outros vegetais";"Indústrias de Transformação";"#314b6b";"6506";"702";"10.790039963110974";"48.296188134030146"
"1033-3/01";"Fabricação de sucos concentrados de frutas, hortaliças e legumes";"10.33-3";"Fabricação de sucos de frutas, hortaliças e legumes";"Indústrias de Transformação";"#314b6b";"12251";"1750";"14.284548200146926";"49.14172992680872"
"1033-3/02";"Fabricação de sucos de frutas, hortaliças e legumes, exceto concentrados";"10.33-3";"Fabricação de sucos de frutas, hortaliças e legumes";"Indústrias de Transformação";"#314b6b";"7133";"873";"12.238889667741484";"47.67704098322352"
"1041-4/00";"Fabricação de óleos vegetais em bruto, exceto óleo de milho";"10.41-4";"Fabricação de óleos vegetais em bruto, exceto óleo de milho";"Indústrias de Transformação";"#314b6b";"22035";"2302";"10.447016110732925";"46.71133802284248"
"1042-2/00";"Fabricação de óleos vegetais refinados, exceto óleo de milho";"10.42-2";"Fabricação de óleos vegetais refinados, exceto óleo de milho";"Indústrias de Transformação";"#314b6b";"8031";"955";"11.891420744614619";"47.82555098991409"
"1043-1/00";"Fabricação de margarina e outras gorduras vegetais e de óleos não comestíveis de animais";"10.43-1";"Fabricação de margarina e outras gorduras vegetais e de óleos não-comestíveis de animais";"Indústrias de Transformação";"#314b6b";"3983";"488";"12.25207130303791";"50.31718135408819"
"1051-1/00";"Preparação do leite";"10.51-1";"Preparação do leite";"Indústrias de Transformação";"#314b6b";"13452";"1801";"13.3883437407077";"47.25560015858858"
"1052-0/00";"Fabricação de laticínios";"10.52-0";"Fabricação de laticínios";"Indústrias de Transformação";"#314b6b";"80495";"8839";"10.980806261258463";"46.311642545085554"
"1053-8/00";"Fabricação de sorvetes e outros gelados comestíveis";"10.53-8";"Fabricação de sorvetes e outros gelados comestíveis";"Indústrias de Transformação";"#314b6b";"24950";"5656";"22.66933867735471";"50.59589846359385"
"1061-9/01";"Beneficiamento de arroz";"10.61-9";"Beneficiamento de arroz e fabricação de produtos do arroz";"Indústrias de Transformação";"#314b6b";"20966";"2720";"12.973385481255365";"47.81811822315491"
"1061-9/02";"Fabricação de produtos do arroz";"10.61-9";"Beneficiamento de arroz e fabricação de produtos do arroz";"Indústrias de Transformação";"#314b6b";"795";"98";"12.327044025157234";"47.21635220125786"
"1062-7/00";"Moagem de trigo e fabricação de derivados";"10.62-7";"Moagem de trigo e fabricação de derivados";"Indústrias de Transformação";"#314b6b";"22307";"2662";"11.933473797462678";"48.366820579489264"
"1063-5/00";"Fabricação de farinha de mandioca e derivados";"10.63-5";"Fabricação de farinha de mandioca e derivados";"Indústrias de Transformação";"#314b6b";"4103";"415";"10.11455032902754";"46.25046713786659"
"1064-3/00";"Fabricação de farinha de milho e derivados, exceto óleos de milho";"10.64-3";"Fabricação de farinha de milho e derivados, exceto óleos de milho";"Indústrias de Transformação";"#314b6b";"8337";"936";"11.227060093558833";"48.62784374875054"
